sentence	BitsPerSample	durationMsec	speaker_gender	mother_tongue	audio
ncibotu kubombya moyo akati kabacete kwiinda kwaabanya zisaalo abalisumpula 	16	6443	Female	toi	221214-080256_toi_b9a_elicit_33.wav
ulakonzya kwaamba kuti el jamba lyangu ndikulukulu 	16	3584	Male	toi	220829-113143_toi_0ae_elicit_48.wav
hagare mu egepita mulanda wakwe musimbi abramu naakamana kukala myaka iili ikumi 	16	11298	Female	toi	220927-211022_toi_97d_elicit_22.wav
lino necakaba ciindi mwana wa suwa ngonguwe muka juda wakafwa 	16	6556	Male	toi	221011-174142_toi_308_elicit_6.wav
kusyoma kwabasikasampusampu kulanyonyooka mululami ulavunwa kumapenzi 	16	9937	Female	toi	221213-134611_toi_b9a_elicit_22.wav
amucileke eco balombwana tamuna penga pe 	16	2722	Male	toi	220829-210132_toi_0ae_elicit_33.wav
uya kusika kucisi cabantu nkootayeeyede akuti inga uya kusika limwi 	16	5104	Male	toi	220829-210823_toi_0ae_elicit_23.wav
lino tuyoojana zintu ziyandika akuzuzya maanda esu imbono waala ciselo cako munkamu yesu 	16	10300	Female	toi	221213-113324_toi_b9a_elicit_11.wav
balo balaa mwana bakati inzya taata ngwakaindi 	16	3108	Male	toi	220829-115108_toi_0ae_elicit_38.wav
sena tee ncuulu comwe biyo cakacaala inzya nkwaali mbubo kondilangila ndaboola 	16	13884	Male	toi	220912-165131_toi_97d_elicit_3.wav
elyo josefa naakasika kufwaafwi kubakulana bakwe bakamusamununa ijansi lyakwe ijansi idamfu lili amaboko ndyaakasamide 	16	16992	Male	toi	221011-170850_toi_308_elicit_25.wav
mukaintu ufulida acinwido cipya kapati kakuli ulikkele atebule kumabali akwendela 	16	10481	Female	toi	221207-165029_toi_b9a_elicit_22.wav
nomwakacili bana mbaani bakali bapati banu mwakali kukala kuli 	16	5036	Female	toi	220907-085934_toi_707_elicit_23.wav
mbuli bumvwa buyasa ijanza lyamukolwi mbukabede kasimpi mumilomo yabafubafuba 	16	14883	Male	toi	220912-191425_toi_97d_elicit_3.wav
nkabela abo basankwa bakabijilwa akukalala loko nkaambo kabufubafuba obo 	16	10935	Male	toi	221011-160540_toi_308_elicit_20.wav
lino bweedezezya muntu mwanakazi wakwe nkaambo mulunguzi uyookukombela aboobo uyoopona 	16	11547	Female	toi	220929-202615_toi_97d_elicit_24.wav
nkabela mukuzyala kwakwe umwi mwana wakazuluzya ijanza lyakwe lino sikutumbusya wakajata ijanza lyakwe 	16	11684	Male	toi	221011-174142_toi_308_elicit_29.wav
aka kaambyo katwaambila kuti ncibotu lyoonse 	16	3017	Male	toi	220829-204606_toi_0ae_elicit_2.wav
pele zilicenjede loko lumoma talujisi inguzu pele lulabamba zilyo zyalo ciindi camainza 	16	16085	Male	toi	220916-171743_toi_97d_elicit_23.wav
hagare ngwaakazyala izina lya ismayeli abramu kajisi myaka iili makumi aali musanu 	16	10164	Female	toi	220927-211022_toi_97d_elicit_43.wav
mukaintu uula masusu aatuba tuba uusamide sikipa iisiya ulimvwi kunze kwa kutambulilwa mali 	16	9415	Female	toi	221212-144505_toi_b9a_elicit_23.wav
malili aampongo alakuvulila alaba zilyo zyabasing anda bako akulela bana bako basimbi 	16	9324	Female	toi	221214-095919_toi_b9a_elicit_31.wav
ndakamusyambila kakaya kaambo kakaindi nkaakandisyola munsaa banyina 	16	4945	Male	toi	220825-174423_toi_0ae_elicit_6.wav
mwalumi usamide cisani ca cisombo ulakwenda kuya ku musilikali winvwi a kusotekela mugwagwa wabana maleya 	16	10685	Female	toi	221210-173747_toi_b9a_elicit_20.wav
ndalomba kuti mundilekelele kunzila njindabelesya kubamba kaambo aka 	16	9029	Male	toi	220912-174208_toi_97d_elicit_7.wav
tunji tunji inga waakupiluka nolilampa nokuba kuti inga wazya wacembaala kale tacikwe mulimo 	16	7713	Male	toi	220829-113431_toi_0ae_elicit_29.wav
sena ndeye nkalombe cakulya ino kukatazya kulomba 	16	2835	Male	toi	220825-172540_toi_0ae_elicit_9.wav
bamaalumi botatwe baimvwi masiku munsi munsi a moota usiya munsi amayusilo azwide ncinga 	16	8280	Female	toi	221230-133110_toi_b9a_elicit_14.wav
twakalota ziloto toonse tobile mubusiku bomwe umwi aumwi wakalota ciloto cipandululwa bumbi 	16	10980	Male	toi	221011-181531_toi_308_elicit_3.wav
vuna silumamba sinzala utunda cibi 	16	1951	Male	toi	220829-115108_toi_0ae_elicit_48.wav
kale kuti kuli beelela guwo kubbubbula 	16	2722	Male	toi	220825-174423_toi_0ae_elicit_17.wav
caalama wakalijata amane waakweeta nkomek wakamutilila buniini butavwuli nkomeki amane wamupa 	16	10277	Female	toi	221228-181007_toi_b9a_elicit_4.wav
wakabona mootokala waakwiima ang anda yakazingulukidwe lukwakwa 	16	9823	Male	toi	220912-165131_toi_97d_elicit_28.wav
basizibi balacija nekuba kuti taakwe uubatanda pele baluleme balaima mbuli mulavu 	16	15858	Male	toi	220912-191425_toi_97d_elicit_44.wav
kumwi maanza akwe kaavwumbide meso amukaintu uumbi uusamide sikipa yamyeengo yamubala wamungunga waji 	16	10912	Female	toi	221205-210659_toi_b9a_elicit_11.wav
aa haamwaandwe wabaa nzi sena wamuluba biya muntu ngotuunkila uyceya kuti inga wabaa opesi ibujula 	16	12137	Female	toi	221228-151724_toi_b9a_elicit_0.wav
alimwi mebo iwangu ndakulumba kapati kumulimo mubotu ngookoonda 	16	10322	Male	toi	220912-160501_toi_97d_elicit_42.wav
aimwi mibuzyo yakaindi kasimpe ciya kwakali muntu mutolo wabatolo mucisi ca katimba 	16	9778	Female	toi	220907-085934_toi_707_elicit_24.wav
wakagusya ndonga mumpotomona akuinywisva musamu wakali mutubbodela tuniini 	16	8689	Female	toi	221228-184203_toi_b9a_elicit_26.wav
mwaalumi uula nvwi alimwi asikipa yacisikili sobanya ngoma 	16	5535	Female	toi	221212-132756_toi_b9a_elicit_13.wav
imbono zyabo zyoonse atwana twabo toonse abanakazi babo boonse zyoonse buyo zyamung anda bakazisaala akuzitola 	16	14293	Male	toi	221011-160540_toi_308_elicit_47.wav
nkombo wakalimuzyi kalinda mbwaakali kupona akaluwe 	16	7441	Female	toi	221228-130305_toi_b9a_elicit_42.wav
musimbi uusamide sikipa isiya ujsisi cilyo ca pizza muncikini 	16	6080	Female	toi	221207-143547_toi_b9a_elicit_18.wav
alakwe leya wakaswena abana bakwe bakotama kumanizya bakaswena josefa a rakele bakotama 	16	12931	Male	toi	221011-153723_toi_308_elicit_46.wav
ulya kakololo kuli ncaakacita kumusimbi cakapa kuti afwambaane kuzumina kukwatwa kuli nguwe 	16	11139	Female	toi	221228-102126_toi_b9a_elicit_49.wav
inzila yabasikasampusampu ilipilingene pele milimo yabasalali ililuleme 	16	11774	Male	toi	220916-171743_toi_97d_elicit_38.wav
tozyi sena kuti kuti kwaba caba kumukaintu wako inga bakutola kunkuta 	16	8144	Female	toi	221228-124509_toi_b9a_elicit_20.wav
kufuma kuya kukweeba nkaambo mbabaminidwe 	16	2586	Male	toi	220825-180654_toi_0ae_elicit_29.wav
pesi natayandi buti uya kuuleta bakaamba kale kuti kupwaya nwa mbutezi 	16	6284	Male	toi	220829-115108_toi_0ae_elicit_19.wav
alimwi amwaalumi uusamide cisoti ciyumu cituba alimwi amabbusu akubelesya mukati mwa tilaki 	16	8122	Female	toi	221213-112914_toi_b9a_elicit_5.wav
njoobuyandaula muntu umwi aumwi kumaanza aamweenzinyina njooyandaula buumi 	16	10164	Female	toi	220904-190848_toi_0ae_elicit_30.wav
kuti naa kuli nkotuyanda kuya tuleelede kuti tucitile 	16	3584	Male	toi	220825-180654_toi_0ae_elicit_6.wav
nibakazumanana kumubuzya mubelesi oyu wakacibikka atuba kuti ciindi bantu aba nibakasika 	16	13385	Male	toi	220907-201714_toi_97d_elicit_16.wav
sunu twaambo toonse twaba twacikuwa 	16	2246	Male	toi	220829-115108_toi_0ae_elicit_23.wav
pesi cintu cipati ncoclede kuzyiba nkuti iwe uli mwanaangu mebo ndime uso 	16	7260	Female	toi	221228-095833_toi_b9a_elicit_13.wav
uusampaula mweenzinyina ngusizibi pele uli acoolwe uufwida bacete luzyalo 	16	8507	Female	toi	221213-153842_toi_b9a_elicit_18.wav
musankwa usamide cibbudula cacikambwe ulasotooka sotooka abulo 	16	5104	Female	toi	221230-120719_toi_b9a_elicit_45.wav
mubwa uli a masusu mafwafwi a siya a tuba ulakutijana mu bwizu bu siya siya a nyanzabili 	16	8212	Female	toi	221210-161339_toi_b9a_elicit_15.wav
nkaambo walo ulaunka kuli haatimba kuya kumubuzya auti ncinzi cakali kucitika 	16	9052	Female	toi	221228-130305_toi_b9a_elicit_38.wav
mutengwana uupenzya mucetenyina uli mbuli imvula yamucobocobo litapi zilyo 	16	13385	Male	toi	220912-191425_toi_97d_elicit_46.wav
mbamunya bacaala abo balacimvwa kuseswa akulunga nkaambo 	16	3516	Male	toi	220829-115108_toi_0ae_elicit_45.wav
josefa mbwaakabeleka kuli potifara lino josefa wakatolwa ku egepita 	16	7169	Male	toi	221011-174142_toi_308_elicit_33.wav
ino kuti naa kacili ncamasimpe kuti baacisyanyina bakaliluleme nibakalikumwaambila kuti wakali cikopo kapati cakuti takozyi akwiiya 	16	13022	Female	toi	221214-101722_toi_b9a_elicit_0.wav
kukala acooko cakulululi lwang anda nkubotu kwiinda kukala amwanakazi silwaambwe mung anda impati 	16	14951	Male	toi	220916-171743_toi_97d_elicit_39.wav
babwa bobilo aaba bali anze kakuli omwe uli ansi alimwi umwi ulasotooka mumuuya kubweza bbola 	16	7214	Female	toi	221213-112404_toi_b9a_elicit_10.wav
bakanjila mumootokala ookwa haatimba balupa maulu bamadaala yatuba ilya kumaanda aabo 	16	9097	Female	toi	221228-183113_toi_b9a_elicit_28.wav
sena tonacibona webo mebo eci ndakacibona kale 	16	3130	Male	toi	220829-113431_toi_0ae_elicit_30.wav
basankwa botatwe basamide zisani zyamushobo wamukuba balakumweta mweta alimwi balakoobolana 	16	8893	Female	toi	221207-180404_toi_b9a_elicit_25.wav
kunyina ngwapopa pe nguncelele bula uzyi da lyakwe lilike 	16	6057	Male	toi	220824-212101_toi_0ae_elicit_34.wav
batatangali kabotu muli zimwi zimbo nokuba kuti 	16	3176	Male	toi	220829-113431_toi_0ae_elicit_48.wav
mwana musnkwa uusamide cisani cakudwayila ulibambila kusotooka acakusotookela 	16	8553	Female	toi	221212-095230_toi_b9a_elicit_10.wav
kuti koli wakavwima kale ulizyi ncobeni kuti tunji tunji nkanga itola muntu uulaa lubilo 	16	5240	Male	toi	220829-210823_toi_0ae_elicit_43.wav
kabaunga kabantu balakula zintu ku musika wa ci asian wa munzila 	16	6352	Female	toi	221210-165135_toi_b9a_elicit_7.wav
mubwa uusiya uimvwi mubusena meenda nkwali mafwaafwi ankomwe yamabwe 	16	5966	Female	toi	221212-132317_toi_b9a_elicit_2.wav
koula busongo alulayo abupampu wisi mululami ulasekelela loko uuzyala musongo ulajana kukondwa mulinguwe 	16	12931	Female	toi	221214-090248_toi_b9a_elicit_24.wav
balo kuti bamacembele antela bakaintu kufumbwa 	16	2813	Male	toi	220824-212101_toi_0ae_elicit_31.wav
aboobo ndanywa azyalo inkamele zyanywa mpawo ndamubuzya kuti ino uli mwana wani 	16	8258	Female	toi	221228-203310_toi_b9a_elicit_33.wav
bantu bali cisambomwe baliimvwi mung anda yazitina zyasamende kakuli cipulasitiki acisuwo camubala wanyanzabili ansi 	16	10368	Female	toi	221214-095051_toi_b9a_elicit_5.wav
mbubonya mbundaambila farao kale leza watondezya farao ncayoocita 	16	10504	Male	toi	221011-181531_toi_308_elicit_23.wav
bantu bobilo basamide nzyeete zyamubala uusubila subila kababeleka mun ganda kabali mucintu cibanyamude mujulu cakubambya zintu camubala wacikambwe 	16	13952	Female	toi	221212-131327_toi_b9a_elicit_6.wav
mwalumi uusamide cisiya alimwi angowani mumeenda ulakwasula muka bwato ka yanyanzabili 	16	6783	Female	toi	221212-131327_toi_b9a_elicit_23.wav
wakaleta mulandu mupati but kumwami kalenganzubo ncaatakali kumana mapena kuli neuwe 	16	11752	Female	toi	221228-180049_toi_b9a_elicit_35.wav
jakobo mbwaakaswanaana a esau lino jakobo wakatambya meso aakwe 	16	9710	Male	toi	221011-153723_toi_308_elicit_38.wav
nkabela kusi wakazyala nimrodi ngonguwe iwakataanguna kuba mwaalumi sintaze ansi 	16	10958	Female	toi	220904-192446_toi_0ae_elicit_19.wav
naatelemuka kabotu kumamanino ulaluma mbuli inzoka ulazapula mbuli cipile 	16	8575	Female	toi	221214-090248_toi_b9a_elicit_31.wav
wakaile kubimba mbuhi muntu ufwide mpeyo pesi nkasaalo yakali kuzwa 	16	5762	Female	toi	221228-190233_toi_b9a_elicit_31.wav
mumumuni wabusyu bwamwami momuli buumi kubotelwa kwakwe kuli mbuli mayoba aaleta imvula 	16	8734	Female	toi	221214-080256_toi_b9a_elicit_29.wav
mpaawo moonga wakapiluka kumunzi akuusa walo milimo wakacaala kabeleka alusyomo 	16	7464	Female	toi	221203-172224_toi_ee8_elicit_3.wav
mpawo jakobo wakamubuzya kuti wence undilwiide izina lyako wakati ino nkaambonzi wabuzya izina lyangu 	16	15903	Male	toi	221011-153723_toi_308_elicit_32.wav
mubwa uusiya akutba utandaanya mubwa mupati kutalaa bwizu 	16	4741	Female	toi	221212-124432_toi_b9a_elicit_20.wav
nkabela bantu ibakali kumulyango wang anda baniini abapati boonse buyo 	16	7554	Female	toi	220929-200958_toi_97d_elicit_16.wav
pele mubombumoyo ulajana bulemu uugwasyanya asikubba ulisulide buumi bwakwe 	16	14157	Male	toi	220916-164149_toi_97d_elicit_44.wav
cipaizyo casizibi cilasesemya kwaambisya na wacileta amoyo wabubi 	16	13544	Male	toi	220916-174104_toi_97d_elicit_6.wav
mwalumi usamide nsuti yamusyobo wa mungungawaji alimwi a sikkaka alimwi a buluke bwa sikkaka ujisi bbanjo mumanza akwe alimwi a kasibyo kumulomo 	16	14565	Female	toi	221207-213049_toi_b9a_elicit_4.wav
twaamba cintu coonse cakunyangana lyoonse cintu 	16	2586	Male	toi	220829-210823_toi_0ae_elicit_45.wav
caalama wakasoka kuwayawaya amane wakamupa bbodela lyabukoko 	16	5513	Female	toi	221228-181007_toi_b9a_elicit_18.wav
ucimvwa kuti musimbi ngookatizyizye sunu waakwatwa awalo nkuzya kumunzi mbwaakasikila biyo 	16	8054	Male	toi	220829-115108_toi_0ae_elicit_33.wav
musimbi ujisi masusu aasubila ulimvwi anze alimwi ukanana amwalumi uusamide sikipa iitba alimwi amwaalumi umwi uula npanza 	16	11774	Female	toi	221212-122525_toi_b9a_elicit_15.wav
uubyala zitaluleme ulatebula mapenzi musako wabukali bwakwe ulamaninina 	16	12500	Male	toi	220916-174104_toi_97d_elicit_18.wav
wakwe kuti nsikooyootuka limbi nyika nkaambo kabantu pe nkaambo miyeeyo yamoyo 	16	7781	Female	toi	221214-102741_toi_b9a_elicit_18.wav
mubwa uusiya usotooka mujulu kutalaa cisobanino 	16	4741	Female	toi	221213-094854_toi_b9a_elicit_26.wav
nkabela wakabinga matanga aakwe banyama boonse mbaakavubide 	16	5490	Female	toi	221230-210020_toi_b9a_elicit_34.wav
mukaintu uusamide cisani camubala wacikambwe waasamuka alimwi amukaintu usamide mubala uutuba uyaama kubweza cakunywa 	16	9165	Female	toi	221212-120347_toi_b9a_elicit_9.wav
acije akusikila kulufu kutabi muntu uumugwasya uuenda cakululama ulafutulwa 	16	13884	Male	toi	220916-164149_toi_97d_elicit_11.wav
nkaambo kukucita obo ulalundika makala aamulilo amutwe wakwe nkabela jehova uyookulumbula 	16	13589	Male	toi	220916-181440_toi_97d_elicit_33.wav
baakutusomba meenda cibwantu amusozya 	16	2359	Male	toi	220825-174423_toi_0ae_elicit_30.wav
langa mvula ilaatwaafwi tuya kubula ncotulimya nkaambo basune balibulilenye 	16	6239	Female	toi	221203-121206_toi_ee8_elicit_36.wav
caalama wakalimvwa bubi wamvwa wayoowa cakamunyandya mbwaakazyi kutalika kuyoowa 	16	8802	Female	toi	221228-183113_toi_b9a_elicit_46.wav
balo bana koomusimbi baumunye buy mumaanda abo buyo 	16	3516	Male	toi	220825-180654_toi_0ae_elicit_30.wav
mwalumi usamide chisani ci siya a bulukwe bwa jiini ulaku gonka chisamu a tebule kuti amaninzye kuyaka mupanda wa zisamu ngwakatalika 	16	13181	Female	toi	221207-182835_toi_b9a_elicit_22.wav
mulombwana ulikkede a tefule kauma ma kasi a mukaintu mupati 	16	6329	Female	toi	221210-150640_toi_b9a_elicit_22.wav
mubwa uutuba alimwi amubwa uusiya siya balabalikilana kunkomwe 	16	9165	Female	toi	221213-093545_toi_b9a_elicit_27.wav
basikweembela baku gerari bakakazyanya abasikweembela ba izaka bati maanzi ngeesu 	16	8621	Female	toi	221230-114451_toi_b9a_elicit_30.wav
bakabona bana basimbi babantu kuti mbabotu nkabela bakakwata kufumbwa mbobakali 	16	9324	Female	toi	220904-182522_toi_0ae_elicit_9.wav
elyo wakamulongezya mpoonya awo elyo jakobo wakaulika oko kuntu izina lya penueli nkaambo wakati 	16	13794	Male	toi	221011-153723_toi_308_elicit_33.wav
lizibe ncolyaamba alimwi cite ncolikwaambila uzi kuba muntu 	16	5240	Female	toi	220912-144621_toi_707_elicit_26.wav
wakali kwille kubimba mbuli nzuki zibililizya muzinga wabuci 	16	4287	Female	toi	221228-180049_toi_b9a_elicit_1.wav
mukaintu uusamide cisani camubala uutuba awa citambwe ulimvwi afwaafwi acikkonce 	16	7781	Female	toi	221212-091650_toi_b9a_elicit_19.wav
tozyi sena kuti bantu bakabona nswi mumeenda 	16	2563	Male	toi	220829-113431_toi_0ae_elicit_12.wav
twabaambila ndilyona balo balatupa nzila twalulama 	16	3811	Male	toi	220829-204606_toi_0ae_elicit_9.wav
lino kakuli inzala muzisi zyoonse pele munyika yoonse ya egepita kakuli zilyo 	16	5331	Female	toi	221230-203112_toi_b9a_elicit_5.wav
walo kuti kazyi kuti ngowaabisya unakwiide kuumunye akulindila nduwe 	16	5218	Male	toi	220825-180654_toi_0ae_elicit_24.wav
makani aamwi aabubotu bwabusongo nobana amuswiilile lulayo lwauso 	16	7509	Female	toi	221213-114114_toi_b9a_elicit_48.wav
ndalumba ncibi kubeja nkaambo mebo inga limwi nseya kwaatola kumpali zyabukoko 	16	12546	Male	toi	220912-165131_toi_97d_elicit_4.wav
bamakaintu botatwe balinwi a mushenga a mizinzimwa yabo kiboneka kulampa musyule lyabo 	16	9188	Female	toi	221210-160137_toi_b9a_elicit_15.wav
bakamuvwiila kuti mulanda wako wiseesu uli kabotu ucipona elyo bakasintama bakotama 	16	7441	Female	toi	221230-204223_toi_b9a_elicit_40.wav
mwana musankwa utola lubazu mukutondezya zyintu 	16	5603	Female	toi	221205-204405_toi_b9a_elicit_7.wav
bakaamba kale kuti kabuca uleta tunj 	16	2563	Male	toi	220829-210132_toi_0ae_elicit_42.wav
musilikali ulibonywa kabotu kapati kajisi a zilwanywo alimwi a mpolompolo ukede atala a moota yabasilikale 	16	10300	Female	toi	221207-174147_toi_b9a_elicit_0.wav
meso mbwaakali kuti pwa mbuli kuti wabona cizwa cakamuyoosya haamwaandwe wakalimvwi kumpela lyakwe ulamulanga 	16	15540	Male	toi	220912-160501_toi_97d_elicit_24.wav
masiku liya nelanga njide kuti musimbi ulaa maano biya 	16	4764	Female	toi	221204-133851_toi_ee8_elicit_47.wav
uyooenda abula bwako abulongo buyooba zilyo zyako mazuba oonse aabuponi bwako 	16	7600	Female	toi	221228-194723_toi_b9a_elicit_5.wav
pesi kukona kupati kwiindilila nkutuma muntu kucikolo kumubbadelela mali aacikolo nkumupa zyoonse ziyandwa kuti amanizye kabotu lwiiyo lwakwe 	16	11661	Female	toi	221214-101722_toi_b9a_elicit_24.wav
ncobeni pe kaamba bantu baya zyakaba zidakwa mumakuwa 	16	4991	Male	toi	220829-113431_toi_0ae_elicit_17.wav
azine zitaambi kuti twalamwa nkokuti kabanda izyalilo lyamusundi nyika yacimpayuma 	16	15586	Male	toi	220916-171743_toi_97d_elicit_15.wav
wa zeboimu amwami wa bela aba boonse bakalibungene mukuti 	16	8485	Female	toi	220927-204620_toi_97d_elicit_4.wav
ku sodoma a gomora a adima a zeboimu kusikila ku lasa mbaabo bana ba hamu 	16	12954	Female	toi	220904-192446_toi_0ae_elicit_29.wav
mubwa wamubala wamungunga waji amubwa wamubala usiya autuba balazuza mutombe 	16	6352	Female	toi	221230-122753_toi_b9a_elicit_11.wav
makwaakwe pesi bukoko tibwakali munanda yamakwaakwe pe bwakali biyo mumbi munanda 	16	6511	Male	toi	220829-205441_toi_0ae_elicit_22.wav
ceelo camuka chilindilila wakalaa ncicakamujisi 	16	7827	Female	toi	221228-124509_toi_b9a_elicit_33.wav
makanze aabasungu alaleta zilyo zinji pele uufwanzya makani ulajana bucete buyo 	16	12818	Male	toi	220916-171743_toi_97d_elicit_35.wav
pesi ndakonaya kukugwasya munzila imwi nkaambo mvwide kuti kuli nzala nkali mucisi 	16	6443	Male	toi	220829-121443_toi_0ae_elicit_10.wav
nkombo awaio wakaliko ambali nkaambo wakali simubweza twaambo 	16	6012	Female	toi	221228-155549_toi_b9a_elicit_48.wav
nkokuti munyika ya kanana ngaaya makani aamazyalani aa jakobo josefa naakajisi myaka iili ikumi amusani aibili wakali kweembela imbelele abakulana bakwe 	16	15155	Male	toi	221011-163041_toi_308_elicit_47.wav
wakamuzonda mbuli buzondene bantu anzoka banga mpubaswaana nkulwana 	16	10776	Male	toi	220907-203915_toi_97d_elicit_19.wav
omwe mukaintu uusamide delesi isyoonto iisiya alimwi acitambala camungunga waji 	16	6738	Female	toi	221213-085747_toi_b9a_elicit_10.wav
nkabela simalelo wakwe wakabona kuti jehova uli awe alimwi zyoonse nzyaakali kucita jehova wakazikondezya mujanza lyakwe 	16	12705	Male	toi	221011-174142_toi_308_elicit_36.wav
naakasika kumunzi bakaintu bakwe bakanvandwa 	16	2563	Male	toi	220829-121443_toi_0ae_elicit_21.wav
mukaintu ulabalika balika asyoonto syoonto mumbali lyamugwagwa munsi akalundu lundu kalaa bwizu 	16	7260	Female	toi	221230-121748_toi_b9a_elicit_48.wav
mwaalumi ooyu uuli kusyule utamba sikusobana cisobanyo camavwili uusotooka 	16	6602	Female	toi	221212-125046_toi_b9a_elicit_13.wav
pele ulakala mumaanda aabami nkozili zintu zyotatwe zigambya mukweenda kwazyo 	16	13703	Male	toi	220916-171743_toi_97d_elicit_26.wav
naakamana kumulailila wakanjila kuzyuli nkwaakali kubalila 	16	8303	Male	toi	220912-174208_toi_97d_elicit_4.wav
mubwa utandanya mubwa uumbi ujisi kasamu mumulomo 	16	4197	Female	toi	221213-093545_toi_b9a_elicit_15.wav
nkaambo imbono tazikalilili lyoonse amunsini tuuli kumazyalani oonse bwizu bwamana kuligwa mweemvwe ulamena 	16	18603	Male	toi	220912-191425_toi_97d_elicit_41.wav
kaciba biya amiciso mibi mafuwa cikulekele 	16	5694	Male	toi	220824-212101_toi_0ae_elicit_6.wav
bapati balatalika kubika matuvu aamusamu wiitwa kuti kamaumba munsuwa zyabo 	16	7804	Female	toi	220828-202103_toi_707_elicit_38.wav
basikusobana zisobano bobilo basamide mayunifoomu balasobana mumuzundano amwaalumi wankamu yabasikuzundana imwi 	16	9687	Female	toi	221213-083947_toi_b9a_elicit_17.wav
nkaambo ulasampaula busongo bwamajwi aako utasunzululi munyinza wakale nekuba kunjila mumyuunda yabamucaala 	16	19443	Male	toi	220916-174104_toi_97d_elicit_42.wav
mudaala ulaamalezu usamide magilazi wiimvwi mung anda yakwe kajisi cisekwe cijisi milyango ya magilazi 	16	7940	Female	toi	221230-133110_toi_b9a_elicit_9.wav
uvuwe majwi aalusinizyo kulibaabo bakutuma utabbidi mucete nkaambo mutengwana nekuba kuuma bapengede mumulyango 	16	20328	Male	toi	220916-174104_toi_97d_elicit_30.wav
nekuba kweenda amuntu silunyemo kuti utaiyi inzila zyakwe akulyaanga mukakole 	16	18081	Male	toi	220916-174104_toi_97d_elicit_32.wav
farao wakaambila josefa kuti mbuli leza mbwaakuzibya aya makani oonse ncobeni taakwe musongo uucenjede mbuli nduwe 	16	10776	Male	toi	221011-181531_toi_308_elicit_34.wav
takanaba kaindi bapati bakaleta musalo wabazvana masiku 	16	5445	Female	toi	221203-121206_toi_ee8_elicit_11.wav
alimwi ciloto mbucakaindululwa tobile kuli farao nkukuti makani abambwa kuli leza nkabela leza ulafwambaana kwaacita 	16	12659	Male	toi	221011-181531_toi_308_elicit_27.wav
balaa munzi balakasya kunjila bantu mulukwakwa kur kabatako 	16	7169	Female	toi	221228-184203_toi_b9a_elicit_18.wav
pesi notubelesya kaambyo aka mukukanana tatwaambi nkanga ilike pe 	16	4129	Male	toi	220829-210823_toi_0ae_elicit_44.wav
aboobo rakele wakafwa nkabela wakazikwa munzila yaku efrata ngonguwo betelehemu 	16	12500	Male	toi	221011-163041_toi_308_elicit_24.wav
mwaalumi usamide yunifoomu ya mulotwe wabikka cibulo kabotu kabotu mucipulo cimweka mweka 	16	7078	Female	toi	221230-121748_toi_b9a_elicit_19.wav
ndakajana fwooni yakosaulwa tutambo aawo wangu ndakabalika kuya kuzyuli nkundakajana mukaintu wang ulilede ansi 	16	18150	Male	toi	220907-201714_toi_97d_elicit_2.wav
ncetikugwasye utakacaambili umbi 	16	2064	Male	toi	220829-121443_toi_0ae_elicit_15.wav
bakalusinganya akulusinganya lukwato lwesu bakamwaambila mukaintu wangu 	16	5762	Female	toi	221228-182130_toi_b9a_elicit_42.wav
alimwi nkobali bantu balizyalilalyo biya 	16	2858	Male	toi	220824-212101_toi_0ae_elicit_11.wav
musankwa ujiswi ku mwalumi umbwi watondoka munwe wakwe ku juku musankwa umbi ulakulangisisya kujulu kutobela kwanza 	16	12364	Female	toi	221210-161339_toi_b9a_elicit_16.wav
kana kasimbi kalazekaula aa mesulu yamungunga waji uulisamide a lutambo lwamu zyuuno zyamumoota 	16	9687	Female	toi	221212-123117_toi_b9a_elicit_15.wav
kabunga ka ba malumi bo tatwe bonse kabasamide ma jiini balakwenda mukazila 	16	6307	Female	toi	221210-142024_toi_b9a_elicit_6.wav
elyo mukweenda kwabo buyoofu buzwa kuli leza bwakajata minzi iyakeengelede aboobo teebakatobela bana ba jakobo 	16	16788	Male	toi	221011-163041_toi_308_elicit_6.wav
alakwe mwana wamwanakazi muzike njoocita kuti abe cisi cipati nkaambo nimbuto yako 	16	9143	Female	toi	220929-204510_toi_97d_elicit_13.wav
haamwaandwe wakaywiila caalama toyelede kundibuzya twaambo tuli mbuli bwakaako 	16	11003	Female	toi	221228-162240_toi_b9a_elicit_16.wav
bantu bali kumi a babili balikede a tefule mponya umwi wabo ulinvwi kabweza cakunua mu nkomeki 	16	10390	Female	toi	221210-143625_toi_b9a_elicit_3.wav
ulanyonyoona munzi woonse nkaambo kakubula musanu wakati na ndajana mumo 	16	9483	Female	toi	220927-213329_toi_97d_elicit_38.wav
mpawo josefa wakaambila farao kuti ciloto ca farao ncimwi buyo leza watondezya farao ncayoocita 	16	8326	Male	toi	221011-181531_toi_308_elicit_19.wav
mwana musimbi ula susu bbotu lilamfu ulakulanga matu musokwe 	16	6239	Female	toi	221210-160825_toi_b9a_elicit_6.wav
kabunga kabana bauma bbola mumuunda kumwi kakuboneka azyiba kunze 	16	6307	Female	toi	221230-120719_toi_b9a_elicit_21.wav
pele uusyoma jehova ulaneneesegwa uusyoma moyo wakwe mwini mufubafuba 	16	11616	Male	toi	220916-164149_toi_97d_elicit_19.wav
nkabela leya wakati ndajana coolwe aboobo wakamuulika izina lya gadi 	16	6828	Female	toi	221229-141356_toi_b9a_elicit_16.wav
