sentence	BitsPerSample	durationMsec	speaker_gender	mother_tongue	audio
ncibakali kuyanda aboobo beelede kujosyelwa mali aabo 	16	5989	Female	toi	221228-144729_toi_b9a_elicit_13.wav
mwana musankwa usamide sikipa yamyeengo myeengo uzwisya zyilitulisyo acuuno cacikambwe 	16	7736	Female	toi	221230-122753_toi_b9a_elicit_18.wav
walo wakali kulimvwa kuti abuzuba wali kwiindilila kumuyanda 	16	5762	Female	toi	221228-130305_toi_b9a_elicit_12.wav
mwana mulombe wamusanu aumwi mpawo leya wakati leza wandaabila caabilo cibotu 	16	7781	Female	toi	221229-141356_toi_b9a_elicit_29.wav
libe mavwikilo aangu lino efroni kakede akati kabana ba heti 	16	7282	Female	toi	221228-201041_toi_b9a_elicit_40.wav
ikabunga kabantu baimvwi mulongo kumbele asambalilwa zyintu mucintoolo 	16	6919	Female	toi	221205-210659_toi_b9a_elicit_8.wav
basimbi bategwa roller derby balindila cimbi cakucita 	16	5127	Female	toi	221230-120719_toi_b9a_elicit_44.wav
balatongooka kapati kukaambo kakuti nsesalede 	16	4945	Female	toi	221228-181007_toi_b9a_elicit_34.wav
kabunga kabantu basikweenda balalyookezya ansi kumbele amulundu 	16	5082	Female	toi	221230-123721_toi_b9a_elicit_49.wav
kana ka simbi kasamide cisani ca nkwiki nkwiki kalakwenda kumbele a mwalumi a mukaintu a mbalai a dambwa lya manzi 	16	9914	Female	toi	221210-174315_toi_b9a_elicit_20.wav
yeelelwa zyakusama ncecindi ncicoona eci ncaakagi kuzwezya caamweenzeezya masusu 	16	9778	Female	toi	221228-185504_toi_b9a_elicit_22.wav
sena kuli twaambo tumbi tulaa mpemo ziyoya ntoyanda kwaamba 	16	5558	Female	toi	221228-183113_toi_b9a_elicit_7.wav
ncibotu kubombya moyo akati kabacete kwiinda kwaabanya zisaalo abalisumpula 	16	6443	Female	toi	221214-080256_toi_b9a_elicit_33.wav
alimwi kufumbwa nzondipa ncobeni njooboozya cipanzi cakumi cazyo kulinduwe 	16	13589	Female	toi	221229-150312_toi_b9a_elicit_27.wav
cakaile kuba ceenzya mubili wakaamba mutelampondo cakutwanga amulimo ngwacita 	16	10844	Male	toi	220912-174208_toi_97d_elicit_40.wav
bana bobilo balakusobana mulumbwa mponya omwe ulijisi kasobanwo ka ninga 	16	7486	Female	toi	221207-181110_toi_b9a_elicit_8.wav
nkwali musankwa uundibelekela kuteelela wakavwiila haamwaandwe ulamujala akatala 	16	9052	Female	toi	221228-102126_toi_b9a_elicit_7.wav
mwana musankwa uuli acimpeelwa canyanzabili ulampeeluka mumuuya munsi munsi a mukalila banyama 	16	7895	Female	toi	221212-125046_toi_b9a_elicit_3.wav
na wazumina kundicitila cintu eci buyo njooboola kweembela matanga aako akwaabamba 	16	7623	Female	toi	221229-141356_toi_b9a_elicit_44.wav
cibeela cabili zyamumabbuku 	16	3312	Female	toi	221205-183240_toi_ee8_elicit_49.wav
nitwakapiluka twakainda amunzi wabantu 	16	2178	Male	toi	220825-174423_toi_0ae_elicit_26.wav
abana ba josefa mbaakazyalilwa ku egepita bakali babili bantu boonse baluzubo lwa jakobo ibakeza ku egepita bakali makumi aali musanu aabili 	16	12342	Female	toi	221230-160247_toi_b9a_elicit_32.wav
bamwi bacembele bakandaambila kuti oyu mwezi wakau hkwa izyina eli nkaambo masamu amwi naatalika kubika mateo elyo aya mateo ac i manlini 	16	15404	Female	toi	220903-234119_toi_707_elicit_43.wav
nkamu yabantu baimvwi kumbele kwa kanta yakusambalila zyakulya akuula zimwi zintu 	16	6012	Female	toi	221212-120347_toi_b9a_elicit_14.wav
antoomwe amwanaangu izaka lino makani akabija loko mumeso aa abrahamu nkaambo 	16	10504	Female	toi	220929-204510_toi_97d_elicit_9.wav
mukaintu uusamide sikipa iisubila ulanga langa cinga yomwe aali macinga manji kakuli mwaalumi usamide sikipa yamubala wacikambwe ubamba bamba vwili 	16	13907	Female	toi	221212-094543_toi_b9a_elicit_20.wav
mukaintu ulaamasusu asiya mbi usamide kalembo kakukutaukila kamubala wanyanzabili ausubila wakkala akati kamalubaluba akusambala mumugwagwa wadolopo 	16	14860	Female	toi	221230-122753_toi_b9a_elicit_43.wav
ulandinamatila nkaambo ndamuzyalila bana balombe botatwe aboobo wakamuulika izina lya levi 	16	8916	Female	toi	221229-141356_toi_b9a_elicit_1.wav
mwalumi usamide nsuti yamusyobo wa mungungawaji alimwi a sikkaka alimwi a buluke bwa sikkaka ujisi bbanjo mumanza akwe alimwi a kasibyo kumulomo 	16	14565	Female	toi	221207-213049_toi_b9a_elicit_4.wav
kuli basankwa baseka seka mubusena bwakusobanina abbola yabo 	16	5626	Female	toi	221213-083947_toi_b9a_elicit_16.wav
imwaalumi mukubusyi isamide nkausu yacikambwe usalzya nswi kakuli bali botatwe balalangilizya onwe mwaalumi ujisi tombwe naa musanga mukanwa lyakwe 	16	12183	Female	toi	221230-132542_toi_b9a_elicit_11.wav
bantu bobilo balaanze basalazya mawindo kumwi kabaimvwi a bwato 	16	8417	Female	toi	221205-155204_toi_b9a_elicit_6.wav
mbwaakasikila wakaita bakaintu bakwe kuti bamupe cibwantu 	16	3130	Male	toi	220825-174423_toi_0ae_elicit_40.wav
mwalumi usamide kasani kakujisya ulakumweta naguma guma cimbuwa cilakukangwa a kawaya kasyonto 	16	10527	Female	toi	221210-160137_toi_b9a_elicit_22.wav
mukaintu uuccovwa ncinga mukanzila kamatombe mumabwizu malamfwu 	16	5150	Female	toi	221213-103711_toi_b9a_elicit_0.wav
nkukonya oko kuli mundaalila amabwe mayandisi aaonukisi azina lyamulonga wabili 	16	11321	Female	toi	221228-193637_toi_b9a_elicit_14.wav
muntu uuleya munzi la yabusongo uyoolyokezya akati kabafu 	16	7191	Female	toi	221214-103945_toi_b9a_elicit_8.wav
pele mutengwana uucenjede ulamvwisya mbwabede na baluleme bazunda bulemu bulavula 	16	12773	Male	toi	220916-164149_toi_97d_elicit_5.wav
iili kujwe lya edeni 	16	2382	Female	toi	221228-194723_toi_b9a_elicit_44.wav
basabkwa bobilo basamide magiloovu aatuba alimwi kabali mwakulwanina 	16	6171	Female	toi	221212-091650_toi_b9a_elicit_48.wav
mwana uusamide delesi lisubila utanta matantilo a ng anda kunjila 	16	5104	Female	toi	221230-144601_toi_b9a_elicit_36.wav
mupati wati mwanaangu wakavuwa kuti mpondi wakati bona ndacemaala nsizi 	16	9143	Female	toi	221230-113547_toi_b9a_elicit_4.wav
kuli bamakaintu bobilo omwe kasamide sikipa ituba abuluke busiya mpoonya umbi kasamide zyisani zyisiya koonse amabbusu asubila subila 	16	11184	Female	toi	221230-130419_toi_b9a_elicit_11.wav
nkaambo kuti haamwaandwe naakali kukozya kuzyiba ncaakasiside mumoyo lwando 	16	5581	Female	toi	221228-104522_toi_b9a_elicit_46.wav
musankwa mukubusyi ulaa masusu malemu asubila wabikka mulongo wamabbola aakwe ali fwuka atabule lisobaninwa cisobano ca pool 	16	11048	Female	toi	221205-164321_toi_b9a_elicit_16.wav
lino mazuba aakulilwa kwakwe naakamana josefa wakaambila basing anda ba farao kuti na ndijene buuya mumeso aanu amwaambile farao kuti 	16	12999	Female	toi	221230-144601_toi_b9a_elicit_8.wav
mulombwana uli aamasusu mabotu usamide cibaki cacikambwe amubala wa mungunga waji wiile kumwetamweta kumwi kali kumbele a kasabwe 	16	10731	Female	toi	221230-143938_toi_b9a_elicit_14.wav
alakwe wisi nzeezi nzyaakamutumina imbongolo zili ikumi ziyumwide zintu zibotu 	16	9869	Female	toi	221230-160247_toi_b9a_elicit_14.wav
moota yamuzundano yamubala wacikambwe waselemuka kuzwa mumugwagwa akuuma zyakumoota cituba 	16	8780	Female	toi	221212-115841_toi_b9a_elicit_9.wav
lino yebo wakatwaambila tobalanda bako kuti amumulete kulindime nkamu bone 	16	6602	Female	toi	221230-161409_toi_b9a_elicit_25.wav
kwaamba boobo mudaala wakazwa waunka caalama wakasintama akutalika kulila 	16	8916	Female	toi	221228-100948_toi_b9a_elicit_38.wav
nkamu yabantu batamba cintu cimwi kabakwiila alimwi akubweza zifwanikiso 	16	7441	Female	toi	221212-095755_toi_b9a_elicit_17.wav
nkabela labani wakamwaambila kuti ncobeni uli zifuwa zyangu anyama yangu 	16	8371	Female	toi	221229-142606_toi_b9a_elicit_20.wav
ino kayi nkaambo nzi ng anda yokwanu ncoili mpati kwiinda zimwi alimwi yalo ili akati 	16	9438	Female	toi	221228-093456_toi_b9a_elicit_34.wav
jakobo wakavuwa kuti taanguna kunduuzizya bupati bwako esau wakati langa 	16	7940	Female	toi	221230-115905_toi_b9a_elicit_50.wav
musimbi uusamide sikipa isiya ujsisi cilyo ca pizza muncikini 	16	6080	Female	toi	221207-143547_toi_b9a_elicit_18.wav
ambweni uukuswiilila ulakuusya insoni nkabela bweeme bwako tabukooyoomana 	16	9846	Female	toi	221214-091851_toi_b9a_elicit_26.wav
mpoonya awo bakabopa imbongolo zyabo amaila bainka pele kucile umwi wabo wakajula inkomo yakwe 	16	10867	Female	toi	221230-203112_toi_b9a_elicit_41.wav
alimwi amwaalumi uusamide cisoti ciyumu cituba alimwi amabbusu akubelesya mukati mwa tilaki 	16	8122	Female	toi	221213-112914_toi_b9a_elicit_5.wav
bakasubukila limwi kwide mavwampila vwampila cintu amasiku 	16	5308	Female	toi	221204-154324_toi_ee8_elicit_0.wav
mulaini wa maulu a samide ma jombo a kana kasankwa kakkede a mamanino a maulu 	16	8666	Female	toi	221210-165135_toi_b9a_elicit_5.wav
kayuni katuba akusiya kaimvwi mumaanza amuntu ujisi nseke zyamalangazuba 	16	6534	Female	toi	221230-121748_toi_b9a_elicit_41.wav
kucintu neciba comwe mung anda zyoonse buyo nzyaajisi wazyaaba mumaanza aangu 	16	8485	Male	toi	221011-174142_toi_308_elicit_45.wav
musimbi uujisi cibbeke uleenda cakuselemuka mumugwagwa kumbele kwa ofesi yaba betesi balulami 	16	9120	Female	toi	221213-104742_toi_b9a_elicit_14.wav
mwaalumi uusamide sikipa yamubala usiya waabanya cimwi cintu kukabunga kabasimbi bakkede acuuno cacipulanga 	16	11048	Female	toi	221205-160542_toi_b9a_elicit_26.wav
alimwi asikipa iisubila alimwi kiituba ankumo mbuli bobakkede azitantilo zyan ganda 	16	7804	Female	toi	221212-132317_toi_b9a_elicit_22.wav
mwaalumi uusamide jansi yacipaya iijisi nsingo wamyoonta nsingo yamukaintu uusamide campeyo camubala wacisikili uusamide citambala cituba 	16	12795	Female	toi	221212-093156_toi_b9a_elicit_18.wav
mwaalumi ulasotooka kuzwa mumabwe kunjila mulwizyi kakuli bamwi balangilizya 	16	6965	Female	toi	221212-124432_toi_b9a_elicit_7.wav
mpawo kwakasika mulobosi walwiida abramu mu hebrayo iwakakede kumibanga 	16	9914	Female	toi	220927-204620_toi_97d_elicit_20.wav
sena tulangika mbuli zigwebenga wakabuzya aummi kumwi kalanga mubelesi 	16	7509	Female	toi	221228-184203_toi_b9a_elicit_22.wav
pele takwakazijana pe lino naakazwa mucilao ca leya wakanjila mucilao ca rakele 	16	9869	Male	toi	221011-123458_toi_308_elicit_6.wav
musimbi ulamasus a salala salala wamwetula a busyu bwatukomba kumaseya munsi a ambulela isiya 	16	9460	Female	toi	221210-172122_toi_b9a_elicit_5.wav
umwi mukaintu waakwetwe mumaali wakacita kuti 	16	3516	Female	toi	221203-172224_toi_ee8_elicit_7.wav
mukwasyi utamba kana kasimbi kafwulida ma nkendulu akkekke lyakwe lya buzuba bwakazyalwa 	16	10277	Female	toi	221213-093545_toi_b9a_elicit_24.wav
kana kasankwa kala masusu aatuba tuba kasamide sikipa yamaanza malafwu yacisombo abuluke bwa cikambwe usotooka mugelo mucisaka 	16	10935	Female	toi	221213-094418_toi_b9a_elicit_12.wav
kana kasimbi a masusu a muchila wa ngulube kalakushelemuka a kalyumbo ka nyanzabili 	16	9528	Female	toi	221210-151232_toi_b9a_elicit_23.wav
mwaalumi uimvwi munsi munsi a musena wakuyobolela myoota ugela busyu bwakwe kakuli mubwa wakwe walanga ansi munsi munsi amaulu aakwe 	16	12342	Female	toi	221212-122525_toi_b9a_elicit_12.wav
ndakayinda chimfwanikiso chamusimbi ujisi masusu malanfu asiiya kumwi katolede kwaanza komwe muluwo 	16	9483	Female	toi	221207-211353_toi_b9a_elicit_49.wav
muntu ulatembaulwa mbubonya mbuli busongo bwakwe pele bapilingene myoyo balasampaulwa 	16	11910	Female	toi	221213-151941_toi_b9a_elicit_3.wav
wakali kukkomana nkaambo kakuti caalama wakali kucita zyoonse mbuli mbwaakali kuyanda haatimba 	16	8439	Female	toi	221228-180049_toi_b9a_elicit_25.wav
wakalisalila inkwaalale yoonse ya jordano watozya kujwe mbuboobo mbubakaanzaana 	16	10799	Female	toi	220927-202016_toi_97d_elicit_38.wav
bwakatika bwakali bunji kapati bulowa naakabuzigwa abasimubweza twaambo abapati pati 	16	9846	Female	toi	221228-190233_toi_b9a_elicit_44.wav
takanaba kaindi bapati bakaleta musalo wabazvana masiku 	16	5445	Female	toi	221203-121206_toi_ee8_elicit_11.wav
eeci cifwanikiso camudaala mumuteende wacisote kakuli bantu kusyule tabalibonyi 	16	7736	Female	toi	221213-083400_toi_b9a_elicit_23.wav
bamakaintu botatwe balinwi a mushenga a mizinzimwa yabo kiboneka kulampa musyule lyabo 	16	9188	Female	toi	221210-160137_toi_b9a_elicit_15.wav
amba kuti zyabusaasa nzeziyooba zyakuvola zyako lino imbelele zyoonse zyakazyala zyabusaasa 	16	9801	Female	toi	221230-210020_toi_b9a_elicit_20.wav
cikolo bakali kundisinganya muciindi cakundilumba kalombwana sikale wakali musongo wakati 	16	8598	Female	toi	221228-104522_toi_b9a_elicit_32.wav
bakaintu bakwe baitilwa bulwazi bwamuzyukulu wabo 	16	3743	Male	toi	220825-174423_toi_0ae_elicit_32.wav
mubwa usiya siya ulazuza mumugwagwa cakukkomana 	16	3902	Female	toi	221230-123721_toi_b9a_elicit_36.wav
mukanitu usamide cisani ci siya siya ulakuma kalizyo ka moya kumbele a bantu a mwalumi usamide cituba ulakuma harmonica alimwi aumbi uma bbanjo 	16	12773	Female	toi	221210-174855_toi_b9a_elicit_5.wav
mwaalumi uuli acisobanyo camumeenda wapanga meenda kutikaika atesya abamwi basikudwaya bobilo 	16	9891	Female	toi	221212-130445_toi_b9a_elicit_1.wav
musanu aane amusanu alimwi wakazyala bana balombe abasimbi aboobo mazuba oonse 	16	11230	Female	toi	220904-182522_toi_0ae_elicit_3.wav
bakeenda kwaciindi cilamfaa aumwi coyo kacicisa pesi kataryi cakunyemena 	16	9460	Female	toi	221228-150641_toi_b9a_elicit_45.wav
bamakaintu bobile balilede a mabwe munsi a lwizi 	16	4038	Female	toi	221207-211353_toi_b9a_elicit_25.wav
imbono ziyandika zilakala mung anda yamusongo pele muntu mufubafuba ulazimwayaula 	16	7237	Female	toi	221214-084847_toi_b9a_elicit_24.wav
mukaintu uula masusu aatuba tuba ulilede mubwizu 	16	4378	Female	toi	221213-091726_toi_b9a_elicit_26.wav
omwe weebelela tiliki ya janza lyomwe alimwi umwi ulangide kumwi ulabalika 	16	8961	Female	toi	221213-085747_toi_b9a_elicit_20.wav
kandeke kasyonto kala uuluka mujulu kaka zuka busi 	16	5308	Female	toi	221213-094854_toi_b9a_elicit_9.wav
mwaalumi uusamide bulukwe busiya utanta bwaanda bwamabwe 	16	4945	Female	toi	221212-121357_toi_b9a_elicit_19.wav
kabunga ka ba malumi bo tatwe bonse kabasamide ma jiini balakwenda mukazila 	16	6307	Female	toi	221210-142024_toi_b9a_elicit_6.wav
majwi aasikuvwiya ali mbuli zilyo zinono alanjila mukati kabula mbuli cibelesyo cabulongo cizilulwidwe ansiliva 	16	17174	Male	toi	220912-191425_toi_97d_elicit_15.wav
basikusobana zisobano bobilo basamide mayunifoomu balasobana mumuzundano amwaalumi wankamu yabasikuzundana imwi 	16	9687	Female	toi	221213-083947_toi_b9a_elicit_17.wav
nkwaampa ampe mwanaangu nzibe na ncobeni nduwe mwanaangu esau na pe 	16	5853	Female	toi	221230-113547_toi_b9a_elicit_30.wav
aboobo inga wamunyanga kufwumbwa eco cilwanyo ncajisi amubili 	16	7736	Female	toi	221228-145629_toi_b9a_elicit_7.wav
bane bone balakuzyunguluka ka pole kala milaini isalala a ituba 	16	7600	Female	toi	221210-152748_toi_b9a_elicit_14.wav
eezi zifwanikiso zyakalikutondezya caano camwana musankwa wakaba simweenzya ndeke 	16	8349	Female	toi	220906-213431_toi_707_elicit_39.wav
kunembo lya mamre muunda abrahamu ngwaakaula kuli efroni mu hi ti kuti auvube ube mavwikilo 	16	10753	Female	toi	221230-144601_toi_b9a_elicit_18.wav
yavwula myaka yakutabonana yawe ndali kuzimbide biya mbumwaali kuti mpee mu amelika nozisisi zyabalombwana 	16	11752	Female	toi	221228-102126_toi_b9a_elicit_1.wav
uusampaula mweenzinyina ngusizibi pele uli acoolwe uufwida bacete luzyalo 	16	8507	Female	toi	221213-153842_toi_b9a_elicit_18.wav
mpawo jakobo wakatumina rakele a leya mulazyo wakubaita musokwe mwaakali kweembelela 	16	8212	Female	toi	221230-210020_toi_b9a_elicit_16.wav
elyo josefa wakainka kuyoovwika wisi abalo balanda boonse ba farao bakainka awe 	16	7055	Female	toi	221230-144601_toi_b9a_elicit_11.wav
amane waunka kuya kulanga cigutumya ani kuti ncigwebenga 	16	5921	Female	toi	221228-151724_toi_b9a_elicit_34.wav
ncobeni taakwe milimo kuteya kakole mumeso aamuyuni pele bantu aba balalindila bulowa bwabo beni basi jate buumi bwabo beni 	16	14020	Female	toi	221213-113324_toi_b9a_elicit_14.wav
cakugwasya haamwaandwe wakaamba lwando kusola kulayamweenzyinyina 	16	6397	Female	toi	221228-151724_toi_b9a_elicit_45.wav
tituntwi matuntwa tuntwa doono nombe zyasika masikati 	16	3856	Male	toi	220829-115108_toi_0ae_elicit_12.wav
mbuboobo izaka mbwaakatuma jakobo nkabela wakainka ku padanaramu kuli labani mwana wa betueli mu aramu mukulana wa rebeka banyina jakobo a esau 	16	8643	Female	toi	221229-144209_toi_b9a_elicit_28.wav
mubuzuba obo izaka naakalesegwa lino sara wakabona mwana wa hagare mu egepita 	16	9823	Female	toi	220929-204510_toi_97d_elicit_6.wav
bobile mboli abo kuti utasyukuti mumilandu yamunzi lino naakacili kuzyozyoka bantu 	16	12296	Female	toi	220929-200958_toi_97d_elicit_24.wav
kamboni mubeji uyoopegwa mulandu uuyooya zyakubeja takooyoolivuna 	16	7577	Female	toi	221214-082558_toi_b9a_elicit_4.wav
mukaintu usamide delesi lya cikambwe ujisi maluba luba a mukuba a tefule a cakulya ca masiku a mwalumi unenede kumbele lyakwe 	16	12886	Female	toi	221207-210037_toi_b9a_elicit_11.wav
kuli sikuma bbola uimvwi mun ganda sikujata kaimvwi kusyule kwakwe wamwimisya mujulu kajisi gilovu kujanza 	16	10617	Female	toi	221212-091037_toi_b9a_elicit_19.wav
kuli mwaalumi usotoka tulundu twamabwe kumabbililo aazuba 	16	5581	Female	toi	221207-150000_toi_b9a_elicit_5.wav
alakwe mwana wamwanakazi muzike njoocita kuti abe cisi cipati nkaambo nimbuto yako 	16	9143	Female	toi	220929-204510_toi_97d_elicit_13.wav
mwana musimbi uusamide sikipa iisiya acipoompo cacikambwe ulikkede ancinga yamavwili one kumwi kwaanza kwakwe kakujisi acaanza 	16	11706	Female	toi	221205-212020_toi_b9a_elicit_21.wav
mwana musimbi ulasonya cidooli akasena kamaanzi 	16	5240	Female	toi	221230-121748_toi_b9a_elicit_37.wav
kana kasimbi kalazekaula aa mesulu yamungunga waji uulisamide a lutambo lwamu zyuuno zyamumoota 	16	9687	Female	toi	221212-123117_toi_b9a_elicit_15.wav
kumicelo yamulomo wakwe muntu ulalya zibotu pele moyo wasilweeno ulalya lunyonyongano 	16	8643	Female	toi	221213-151941_toi_b9a_elicit_25.wav
mbana basyoonto nkaambo inga mapopwe acili minsyanje 	16	6329	Female	toi	220828-202103_toi_707_elicit_25.wav
mebo owaangu ulaa mulilo wa leza 	16	3267	Female	toi	221204-133851_toi_ee8_elicit_45.wav
bantu bobilo balabeleka omwe ulapima mpoona umbi ulalangilizya 	16	7759	Female	toi	221205-160542_toi_b9a_elicit_7.wav
misamu yoonse yamumuunda elyo mwanakazi wakaambila inzoka kuti micelo yamisamu 	16	7033	Female	toi	221228-193637_toi_b9a_elicit_38.wav
bana bobilo baimikila a tefule kabalanga ca kulya ca bikwa 	16	4696	Female	toi	221210-172122_toi_b9a_elicit_49.wav
ameno aakwe ayootuba buu amalili zebuloni uyookala kunkomwe yalwizi uyooba inkomwe yamaato 	16	11434	Female	toi	221230-145947_toi_b9a_elicit_33.wav
ndakamvwa uunduuma kumakosi kumeso kwakasubila mpoona awo 	16	6148	Female	toi	221228-190233_toi_b9a_elicit_49.wav
musimbi uusamide campeyo cacisombo alimwi kanyamude bbeke yagwezyo ulangide kutaala kakuli bantu banji kunze kwakwe 	16	8848	Female	toi	221213-103711_toi_b9a_elicit_5.wav
mpawo wakati njila webo opedwe coolwe kulijehova nkaambonzi noima anze 	16	6375	Female	toi	221228-203310_toi_b9a_elicit_8.wav
mwaalumi uusotooka mabwe kumbele kwameenda 	16	3720	Female	toi	221213-093545_toi_b9a_elicit_14.wav
nyampuka bweza mulombe umujate kujanza nkaambo njoocita kuti abe musyobo mupati 	16	9120	Female	toi	220929-204510_toi_97d_elicit_23.wav
lino angelo wa jehova wakoongolola abrahamu lwabili kuzwa kujulu 	16	5876	Female	toi	221228-201041_toi_b9a_elicit_20.wav
nibakajoka kuzyila kukulunduka nindakajalula ndakajana kwiimvwi bobilo 	16	9097	Male	toi	220907-201714_toi_97d_elicit_9.wav
mwaalumi abamakaintu bobilo basobana cisobano caacibboodi atabule lyacipulanga kumwi kabanywa bukoko 	16	8961	Female	toi	221230-121748_toi_b9a_elicit_32.wav
cakwe iwakali mbubonya mbuli nguwe wamuulika izina lya seti lino mazuba adamu 	16	10481	Female	toi	221228-195818_toi_b9a_elicit_16.wav
bakatalika kumyontana milaka kwaciindi cilamfwu kumwi kabakumbetene 	16	5422	Female	toi	221228-181007_toi_b9a_elicit_26.wav
bauma bbola kunkomwe ya museenga 	16	4605	Female	toi	221213-092248_toi_b9a_elicit_21.wav
wence undiswiilile ndakupa mali aamuunda tambula kuzwa kumaanza aangu 	16	7373	Female	toi	221228-201041_toi_b9a_elicit_45.wav
bulukwe buboneka mbuli delesi alimwi atai ulimwi munsi munsi abulo buyalidwe kabotu mu luumu iisalala 	16	9982	Female	toi	221213-083947_toi_b9a_elicit_25.wav
pal nyama yananga itontola siko nakarmila zeeze 	16	5626	Female	toi	221214-101722_toi_b9a_elicit_14.wav
bana banji banji balikkede a tefule mponya kana kasankwa kasamide cibaki cisalala kalanga ku cifotozyo 	16	10141	Female	toi	221207-142348_toi_b9a_elicit_2.wav
mwalumi usamide chisani ca sikkaka ulakubeleka musule a tefule lyakusambalila kumusika wa baswi 	16	10481	Female	toi	221207-213049_toi_b9a_elicit_15.wav
hagare ngwaakazyala izina lya ismayeli abramu kajisi myaka iili makumi aali musanu 	16	10164	Female	toi	220927-211022_toi_97d_elicit_43.wav
aboobo cakatalika kuyandaula bwina mocakali kukonzya kunjila 	16	4923	Female	toi	220906-211510_toi_707_elicit_32.wav
muntu ulaa zipani zinji zyamaambaulafwambaana kumanizya kufunka myuunda yakwe 	16	9324	Female	toi	220912-161719_toi_707_elicit_47.wav
ino baya kundikwanga baya kubona baya kundilisya bula bwasulwe kuti batakapandululi kabotu 	16	11865	Female	toi	221228-104522_toi_b9a_elicit_3.wav
mubwa uusiya siya alimwi amubwa uutuba basamide tubbandaani tusiya siya atusiya balabalika cakufwaambana 	16	10617	Female	toi	221212-094543_toi_b9a_elicit_26.wav
moonga waka gama kuseka akuti ndalida kupenga biya 	16	4492	Female	toi	221204-133851_toi_ee8_elicit_1.wav
mwalumi utasamide cisani waima munsi a mwalumi usamide kabotu mu cisani a cibbudula uli akutondeka a mwalumi utasamide cisani 	16	10685	Female	toi	221210-182954_toi_b9a_elicit_11.wav
lino wakabaambila kuti langa izuba mpolicili talina kubbila 	16	6760	Female	toi	221229-142606_toi_b9a_elicit_9.wav
kalombwana nkwaambile mutelampondo wakoonda mulimo mupati tee kayi kokkala acuuno ubale eco ncibalemba basimubweza twaambo 	16	15450	Male	toi	220907-203915_toi_97d_elicit_16.wav
mpawo wakainka wazibweza wazileta kulibanyina nkabela banyina bakajika nyama 	16	7509	Female	toi	221230-113547_toi_b9a_elicit_19.wav
cimwi ciindi kali mupati kale beenzinyina bakali kukunkulisya ndelema yameenda 	16	6102	Female	toi	220907-085934_toi_707_elicit_29.wav
balaa munzi balakasya kunjila bantu mulukwakwa kur kabatako 	16	7169	Female	toi	221228-184203_toi_b9a_elicit_18.wav
mane zyeemu ka zicimana kwibaiba mafuta baziburnba caba mukusu wacoondoonde 	16	10322	Female	toi	220903-202609_toi_707_elicit_17.wav
alye akulongezye naatana kufwa mpawo jakobo 	16	4764	Female	toi	221230-113547_toi_b9a_elicit_14.wav
nkabela leya wakati ndajana lukondo nkaambo banakazi bazoondaamba kuti ngusilukondo aboobo wakamuulika izina lya aseri 	16	12047	Female	toi	221229-141356_toi_b9a_elicit_18.wav
mwana muna afulika usoleka kwiimikila amaanza kumbele abwato buli mumeenda munsi amuunda wazyisyango bupentedwe mubala uutuba awacikambwe 	16	13589	Female	toi	221205-212020_toi_b9a_elicit_3.wav
uuyandisya misobano uyooba mucete uuyandisya waini amafuta takooyooba muvubi pe 	16	8870	Female	toi	221214-084847_toi_b9a_elicit_21.wav
mutengwana uupenzya mucetenyina uli mbuli imvula yamucobocobo litapi zilyo 	16	9778	Female	toi	221214-095919_toi_b9a_elicit_34.wav
makani aakucenjela bumambe mwanaangu jatisya malailile aauso alimwi utaleki mulao wabanyoko 	16	9279	Female	toi	221213-121824_toi_b9a_elicit_11.wav
muntu ulaalikke ubamba nzila mucaanda yiinka mumulundu 	16	6193	Female	toi	221230-123721_toi_b9a_elicit_34.wav
pele impindu yasizibi njiibusya bubi uubika moyo wakwe kululayo uli munzila yabuumi 	16	9869	Female	toi	221213-134611_toi_b9a_elicit_2.wav
butolo bulatola mung onzi impati mutolo ulafwa inzala uubamba mulao nguubamba buumi bwakwe 	16	8870	Female	toi	221214-082558_toi_b9a_elicit_14.wav
mwami kuti balo bakaunkide biyo kukusonda kakunyinacimbi ncibakajisi mumyoyo 	16	7418	Female	toi	221228-144729_toi_b9a_elicit_9.wav
aboobo bana basimbi boonse bobile ba loti bakaminta kuzwa kuliwisaabo 	16	8394	Female	toi	220929-202615_toi_97d_elicit_7.wav
bantu bobilo babikide mitwe yabo atebule kakulinimulombwana uli mu jakete lya cisikili ulanga anze wabona zyendelo zibungene inchinga alimwi anhonda 	16	14338	Female	toi	221207-165029_toi_b9a_elicit_8.wav
aboobo nsyaandi kuba kabwenga uunga akweleta ng ombe naa mpongo kumuntu vaakwaala kujosya 	16	12183	Female	toi	221228-102126_toi_b9a_elicit_41.wav
bantu bobilo bafwusa mabbola manji akwaajata oonse ciindi comwe bajisi amunzenge basobanina mbunga yabantu bakkede amatantilo 	16	11343	Female	toi	221230-121748_toi_b9a_elicit_24.wav
mubwa uusiya akutba utandaanya mubwa mupati kutalaa bwizu 	16	4741	Female	toi	221212-124432_toi_b9a_elicit_20.wav
kana kasamide ci bbudula ca jiini kasotokela sikufotola kubelsya skate board elyo bambi basikusobana alimwi absikufotola kabebelela 	16	11820	Female	toi	221210-151232_toi_b9a_elicit_24.wav
mwaalumi uusamide zyisani zyigambya ulikkede acuuno camulubuwa lusyangidwe syokwe munsi munsi a cintoolo ca ben alimwi a jerry 	16	11434	Female	toi	221205-163057_toi_b9a_elicit_7.wav
