sentence	BitsPerSample	durationMsec	speaker_gender	mother_tongue	audio
mwana ula masusu aatuba tuba uusamide sikipa yanyanzabili ulikkede mucuuno cizungulukidwe azyuuno zimwi zyanyanzabili 	16	9619	Female	toi	221213-104257_toi_b9a_elicit_3.wav.wav
bana basamkwa bobilo bakuwa bala kutijina kuzwa mu mushenga kuya mulwizi 	16	7895	Female	toi	221210-151232_toi_b9a_elicit_5.wav.wav
musankwa ulakusola kusola kufuzilila ci bbaluni kubesha ci ling i ca nsimbi ci pati 	16	9596	Female	toi	221210-153407_toi_b9a_elicit_2.wav.wav
mvuumina masaka mateyo ali beenda 	16	3357	Female	toi	221203-172224_toi_ee8_elicit_6.wav.wav
alimwi bakali kuto ngooka pesi bakali kulya kumwi 	16	4741	Female	toi	221204-133851_toi_ee8_elicit_16.wav.wav
mwaalumi uusamide zyisani zyigambya ulikkede acuuno camulubuwa lusyangidwe syokwe munsi munsi a cintoolo ca ben alimwi a jerry 	16	11434	Female	toi	221205-163057_toi_b9a_elicit_7.wav.wav
mwaalumi uula nvwi alimwi asikipa yacisikili sobanya ngoma 	16	5535	Female	toi	221212-132756_toi_b9a_elicit_13.wav.wav
musankwa wasotooka kutegwa anywisye bbola mumutanga 	16	3267	Female	toi	221212-131327_toi_b9a_elicit_10.wav.wav
imwaalumi uusamide sikipa isiya utantide akaambongolo wiinda mucimpayuma izuba kalibala 	16	8144	Female	toi	221230-124807_toi_b9a_elicit_9.wav.wav
nkombo wakalimuzyi kalinda mbwaakali kupona akaluwe 	16	7441	Female	toi	221228-130305_toi_b9a_elicit_42.wav.wav
mwaalumi uusamide sikipa lilamfwu manza ubelesya cikolopyo ca mungunga waji mu mugwagwa 	16	7010	Female	toi	221212-091650_toi_b9a_elicit_29.wav.wav
pele impindu yasizibi njiibusya bubi uubika moyo wakwe kululayo uli munzila yabuumi 	16	9869	Female	toi	221213-134611_toi_b9a_elicit_2.wav.wav
bumama taata ndijwi pati libike mumoyo 	16	3834	Female	toi	220912-144621_toi_707_elicit_25.wav.wav
mubwa uusiya siya alimwi kuutuba ula sotooka sotooka mucikweeya cisubila mubusena bwaku tulena 	16	8462	Female	toi	221213-090454_toi_b9a_elicit_6.wav.wav
bakati ambweni josefa ulatusula akutuboozezya bubi boonse mbutwakamucitila 	16	6602	Female	toi	221230-144601_toi_b9a_elicit_21.wav.wav
basikuzyana bali bosanwe bajanikizigwa a zuba kabali mumulenga lenga mung anda ya cizyanino 	16	9120	Female	toi	221230-144601_toi_b9a_elicit_43.wav.wav
eeli da ndyamyezi yongaye sicipuna wakabuzya caalama lusele wakavwiila caalama 	16	7532	Female	toi	221228-183113_toi_b9a_elicit_11.wav.wav
kana kasimbi kasamide sikipa yamubala wamungungawaji kayanda kusowa bbola itete yamungungawaji 	16	7623	Female	toi	221210-184833_toi_b9a_elicit_23.wav.wav
cipaililo nkukonya oko wakomba izina lya jehova wayaka cilao cakwe nkukonya akwalo balanda ba izaka bakasya cikala 	16	10300	Female	toi	221230-114451_toi_b9a_elicit_38.wav.wav
elyo bakatumina josefa mulazyo wakuti uso naatakalina kufwa wakalailila kuti 	16	6420	Female	toi	221230-144601_toi_b9a_elicit_22.wav.wav
lino mumuni leza wakauulika kuti ndisikati awalo mudima wakauulika kuti masiku 	16	7645	Female	toi	221228-191455_toi_b9a_elicit_12.wav.wav
mubwa uutuba alimwi amubwa uusiya siya balabalikilana kunkomwe 	16	9165	Female	toi	221213-093545_toi_b9a_elicit_27.wav.wav
wakwe kuti nsikooyootuka limbi nyika nkaambo kabantu pe nkaambo miyeeyo yamoyo 	16	7781	Female	toi	221214-102741_toi_b9a_elicit_18.wav.wav
aimwi mibuzyo yakaindi kasimpe ciya kwakali muntu mutolo wabatolo mucisi ca katimba 	16	9778	Female	toi	220907-085934_toi_707_elicit_24.wav.wav
waamba aanga kuli uulindilila kufwa wakavwilla lwado kumwi kalibamba kukkala 	16	8916	Female	toi	221228-150641_toi_b9a_elicit_26.wav.wav
lulimi lwamululami ninsiliva imbotu pele myoyo yabasizibi tiigwasyi loko milomo yabaluleme ilakusya bantu banji 	16	14338	Female	toi	221213-134611_toi_b9a_elicit_5.wav.wav
bakasubukila limwi kwide mavwampila vwampila cintu amasiku 	16	5308	Female	toi	221204-154324_toi_ee8_elicit_0.wav.wav
kandeke kasyonto kala uuluka mujulu kaka zuka busi 	16	5308	Female	toi	221213-094854_toi_b9a_elicit_9.wav.wav
kabunga ka ba malumi bo tatwe bonse kabasamide ma jiini balakwenda mukazila 	16	6307	Female	toi	221210-142024_toi_b9a_elicit_6.wav.wav
ncobeni basizibi tabakoocija lweempyo pele baluleme mbebayoovunwa 	16	9846	Female	toi	221213-134611_toi_b9a_elicit_35.wav.wav
mwana uli mu jansi lyamungunga waji ulanga nchajisi mumaanza nchabweza akati kama boxe azintu abikidwe atebule kumbele lyakwe 	16	14429	Female	toi	221207-211353_toi_b9a_elicit_34.wav.wav
mbwakonzya kuti citamvwungwi kumasamu aamuka mambo 	16	4333	Female	toi	221228-105726_toi_b9a_elicit_0.wav.wav
mwaalumi ooyu uuli kusyule utamba sikusobana cisobanyo camavwili uusotooka 	16	6602	Female	toi	221212-125046_toi_b9a_elicit_13.wav.wav
kuli babelesi banji a tefule lipati kapati kabali mu kabunga a kubika zyakulya a ma bbodela a manzi kaboneka alimwi a mukaintu usamide ma guluvu a kumanza a tupepa 	16	13884	Female	toi	221210-161339_toi_b9a_elicit_11.wav.wav
mazuba oonse aamuntu uupengede alakataazya pele uukondwa mumoyo uli apobwe lyoonse 	16	8439	Female	toi	221213-153842_toi_b9a_elicit_46.wav.wav
alakwe semu wisi bana ba eberi munyina jafeti mupati wakazyalilwa bana bana 	16	11933	Female	toi	220904-192446_toi_0ae_elicit_31.wav.wav
lino yebo wakatwaambila tobalanda bako kuti amumulete kulindime nkamu bone 	16	6602	Female	toi	221230-161409_toi_b9a_elicit_25.wav.wav
nyika yoonse ya egepita ili kunembo lyako kazika uso abakulana bako mububotu bwanyika bakale munyika ya goseni 	16	12047	Female	toi	221230-160247_toi_b9a_elicit_48.wav.wav
naa ndilazumina naa ndilakaka aku akutyani wakabuzya caalama 	16	6261	Female	toi	221228-181007_toi_b9a_elicit_37.wav.wav
musimbi uusamide sikipa isiya ujsisi cilyo ca pizza muncikini 	16	6080	Female	toi	221207-143547_toi_b9a_elicit_18.wav.wav
bauma bbola kunkomwe ya museenga 	16	4605	Female	toi	221213-092248_toi_b9a_elicit_21.wav.wav
izambangulwe mbulyakayuminina 	16	3720	Female	toi	220904-182522_toi_0ae_elicit_39.wav.wav
bantu balibunga kuswilila basikwimba kabauma tunamondonga tusiyene siyene 	16	6602	Female	toi	221210-144827_toi_b9a_elicit_44.wav.wav
mulaini wa maulu a samide ma jombo a kana kasankwa kakkede a mamanino a maulu 	16	8666	Female	toi	221210-165135_toi_b9a_elicit_5.wav.wav
mudaala ulaamalezu usamide magilazi wiimvwi mung anda yakwe kajisi cisekwe cijisi milyango ya magilazi 	16	7940	Female	toi	221230-133110_toi_b9a_elicit_9.wav.wav
kabunga kabantu bajisi myaaka yakuzyalwa yiindene indene balikkede mumbali amugwagwa kabalindila mumulaini 	16	10118	Female	toi	221205-151510_toi_b9a_elicit_7.wav.wav
lyoonse ndakali yoowede kuti inga koyakuba aamizeezo mibi iili mbuli bwayeeyo 	16	7260	Female	toi	221228-095833_toi_b9a_elicit_10.wav.wav
kuti izina lyangu azina lyamatata abrahamu a izaka likalilile mulimbabo 	16	6715	Female	toi	221230-145947_toi_b9a_elicit_6.wav.wav
kuti naa mubelesi wang nkwali ang anda nindakaswena munsi iyakwe kuti ndibone naa nguni ngundakali kukanana limwi 	16	10958	Female	toi	221228-190233_toi_b9a_elicit_48.wav.wav
wakali kukkomana nkaambo kakuti caalama wakali kucita zyoonse mbuli mbwaakali kuyanda haatimba 	16	8439	Female	toi	221228-180049_toi_b9a_elicit_25.wav.wav
chiingabacende wakabayandauda akubakwatilila bana bakwe boonse botatwe mbaakazyala kuli kavwumbu 	16	11026	Female	toi	221228-095833_toi_b9a_elicit_40.wav.wav
nkubonwa fwulwe a cilimo sunu cakwaangula uzya butezemuka mumugwagwa 	16	10980	Female	toi	221228-151724_toi_b9a_elicit_21.wav.wav
inzila mu dolopo a mota ainvwi munsi munsi a bantu kabenda a kuswagana a ciyake cimwi 	16	8122	Female	toi	221210-175557_toi_b9a_elicit_2.wav.wav
uupilingene ulalya micelo yanzila zyakwe amuntu mubotu ulakuta kumilimo yakwe 	16	7713	Female	toi	221213-153842_toi_b9a_elicit_11.wav.wav
mukaintu watola cibbubbu mukaanda kajisi nkendulu zyotatwe mbuli umbi mukaintu ujisi gilazi yawaini mbwaanyamuna kuboko 	16	10821	Female	toi	221205-133657_toi_b9a_elicit_44.wav.wav
bamaalumi bobbilo boolola maulu musyokwecaanda nkocivwumbide vwumbide nyika 	16	7101	Female	toi	221230-133110_toi_b9a_elicit_8.wav.wav
nkabela wakabinga matanga aakwe banyama boonse mbaakavubide 	16	5490	Female	toi	221230-210020_toi_b9a_elicit_34.wav.wav
aboobo mazuba oonse kenani ngaakapona akasika kumyanda iili musanu aine akumi elyo wakafwa 	16	9120	Female	toi	221228-200327_toi_b9a_elicit_4.wav.wav
bakanjila mumootokala ookwa haatimba balupa maulu bamadaala yatuba ilya kumaanda aabo 	16	9097	Female	toi	221228-183113_toi_b9a_elicit_28.wav.wav
nkombo mpaakakkede ntayipi yakali kuvwuuma kablibi wakali kuyanda kuti amanizye ncaakali kulemba kutegwa 	16	10277	Female	toi	221228-162240_toi_b9a_elicit_39.wav.wav
makani aakucenjela bumambe mwanaangu jatisya malailile aauso alimwi utaleki mulao wabanyoko 	16	9279	Female	toi	221213-121824_toi_b9a_elicit_11.wav.wav
mulombwana uujisi sikipa iituba amukaintu uusamide delesi baleenda cakuselemuka mumugwagwa wabulongo antoomwe kabajatene maanza 	16	10572	Female	toi	221213-103711_toi_b9a_elicit_15.wav.wav
amane wakabbatika lugwalo ndwaakali kulemba acamba cokwa mutelampondo 	16	7101	Female	toi	221228-190711_toi_b9a_elicit_8.wav.wav
nkombo awaio wakaliko ambali nkaambo wakali simubweza twaambo 	16	6012	Female	toi	221228-155549_toi_b9a_elicit_48.wav.wav
musimbi uusamide sikipa acibbudula ulasobana mumayuwe alwizyi 	16	6352	Female	toi	221205-133657_toi_b9a_elicit_9.wav.wav
musimbi usamide chibaki chamsyobo usiya alimwi achibbudla chamusyobo wachisombo ulalyumba antambo a bwato 	16	9097	Female	toi	221207-173408_toi_b9a_elicit_22.wav.wav
muntu utanta mulundu mulamfwu uupapalete kumwi kajilisidi ntambo yakulikwabilizya 	16	8144	Female	toi	221230-123721_toi_b9a_elicit_47.wav.wav
wa zeboimu amwami wa bela aba boonse bakalibungene mukuti 	16	8485	Female	toi	220927-204620_toi_97d_elicit_4.wav.wav
kuyanda kumukwata inga ndati ndausa musimbi wakayanda ncaakayanda 	16	5921	Female	toi	221228-124509_toi_b9a_elicit_11.wav.wav
a mwana muna asia baimikila kufotolwa kabalangide ku malundu azwide zisamu 	16	7554	Female	toi	221210-184158_toi_b9a_elicit_3.wav.wav
lino wakanjila mwaakabede wisi wati taata wakavuwa kuti mpondi 	16	7260	Female	toi	221230-113547_toi_b9a_elicit_24.wav.wav
mukaintu mu pati usamide delesi li siya ulinwvi anze a mulyango kajisi cinkwa 	16	5422	Female	toi	221210-175557_toi_b9a_elicit_1.wav.wav
elyo josefa wakabaambila kuti amundipe ing ombe zyanu ndamuuzizya zilyo ang ombe zyanu na tacikwe mali 	16	8575	Female	toi	221230-151632_toi_b9a_elicit_12.wav.wav
mwaalumi uusamide jansi iisiya bulukwe anzyeete iikasaala alimwi kali amwana aakwe musimbi bala sobana mpobasowela dooti 	16	11343	Female	toi	221212-124432_toi_b9a_elicit_8.wav.wav
mwanamusyoonto amukubusyi baosedwe masusu balikkede a cuuno 	16	7577	Female	toi	221205-124826_toi_b9a_elicit_12.wav.wav
elyo wakaleka kuzyala lino rakele naakabona kuti tazyalili jakobo bana wakafwida mucizi wakwe ibbivwe 	16	10640	Female	toi	221229-141356_toi_b9a_elicit_3.wav.wav
wakajana nceciindi ncotwamana kulalila 	16	3493	Female	toi	221203-121206_toi_ee8_elicit_8.wav.wav
wakali kuunka kumilyango yabantu kuya kulomba cakulya 	16	4242	Female	toi	220907-085934_toi_707_elicit_28.wav.wav
eciya ciyanga acalo cilinjide mukaambo aka aboobo beelede kweenda nzila yomwe amusimbi 	16	7917	Female	toi	221228-151724_toi_b9a_elicit_39.wav.wav
mwaalumi amukaintu basasamide basyaamankwamubakumbatana kupobwe yaanze 	16	7940	Female	toi	221212-151620_toi_b9a_elicit_2.wav.wav
alimwi asikipa iisubila alimwi kiituba ankumo mbuli bobakkede azitantilo zyan ganda 	16	7804	Female	toi	221212-132317_toi_b9a_elicit_22.wav.wav
takanaba kaindi bapati bakaleta musalo wabazvana masiku 	16	5445	Female	toi	221203-121206_toi_ee8_elicit_11.wav.wav
ibbwe lyakujazya mulomo wacikala lyakali ipati matanga oonse naakabungene nkuko 	16	9664	Female	toi	221229-142606_toi_b9a_elicit_4.wav.wav
mwaalumi uimvwi munsi munsi a musena wakuyobolela myoota ugela busyu bwakwe kakuli mubwa wakwe walanga ansi munsi munsi amaulu aakwe 	16	12342	Female	toi	221212-122525_toi_b9a_elicit_12.wav.wav
ulikunze lyakwe kabalingizya kumwi basamide zyisani zyacikambwe 	16	5603	Female	toi	221230-131936_toi_b9a_elicit_20.wav.wav
una kubelekela bantu bobilo uulya uli mwida awalo diogwa neuwako kale nkaambo wakazumina kukwata banyina 	16	11298	Female	toi	221228-145629_toi_b9a_elicit_38.wav.wav
bamakaintu bobilo amwana balikkede acikkocci cijisi tulembe kumbele a tente kukaanda kakaindi 	16	9233	Female	toi	221205-212020_toi_b9a_elicit_6.wav.wav
lemba lugwalo kumupati wako uubeleka 	16	3312	Female	toi	221205-183240_toi_ee8_elicit_44.wav.wav
tantamukila oko alimwi bakati oyu muntu wakeza kukala kala akati kesu lino sunu 	16	10663	Female	toi	220929-200958_toi_97d_elicit_12.wav.wav
tebule iizude zyakulya mitiba mafoloko zipeni munyo alimwi atwakusansila sautu uusiya 	16	10980	Female	toi	221212-131327_toi_b9a_elicit_3.wav.wav
uuyandisya misobano uyooba mucete uuyandisya waini amafuta takooyooba muvubi pe 	16	8870	Female	toi	221214-084847_toi_b9a_elicit_21.wav.wav
mukaintu ulabalika balika asyoonto syoonto mumbali lyamugwagwa munsi akalundu lundu kalaa bwizu 	16	7260	Female	toi	221230-121748_toi_b9a_elicit_48.wav.wav
basikweembela baku gerari bakakazyanya abasikweembela ba izaka bati maanzi ngeesu 	16	8621	Female	toi	221230-114451_toi_b9a_elicit_30.wav.wav
mwana ulakutondezya busyu bwabufubafuba a mulomo ujulikidwe kakkede a kalyumbo 	16	8326	Female	toi	221210-160825_toi_b9a_elicit_9.wav.wav
banamutekenya bobillo beenzya moota uubambidwe bwaandeene 	16	6216	Female	toi	221207-144416_toi_b9a_elicit_22.wav.wav
kabunga kabana bauma bbola mumuunda kumwi kakuboneka azyiba kunze 	16	6307	Female	toi	221230-120719_toi_b9a_elicit_21.wav.wav
mwami wakakatazigwa kuti naa cakali kwaamba nzi eci 	16	4628	Female	toi	221228-144729_toi_b9a_elicit_18.wav.wav
muntu usamide ngowani iboneke mbuli koni uli akwenda munzila a ma bbeke manji 	16	5921	Female	toi	221210-172122_toi_b9a_elicit_37.wav.wav
mudaala ujisi cintu cimwi mpoona alanga basimbi bakubusyi bobilo bakkede atabule lilaanze lilangene anguwe 	16	11661	Female	toi	221230-131936_toi_b9a_elicit_14.wav.wav
jehova mubusongo bwakwe wakabika intalisyo zyanyika abupampu bwakwe mbobwakaimika ijulu 	16	8303	Female	toi	221213-114114_toi_b9a_elicit_34.wav.wav
mwaalumi mupati ulikkede mpoona ubamba cintu ciboneka mbuli ngowani njasamide naa bbeeke lili munsi lyakwe 	16	10095	Female	toi	221205-204405_toi_b9a_elicit_24.wav.wav
mwaalumi usamide yunifoomu ya mulotwe wabikka cibulo kabotu kabotu mucipulo cimweka mweka 	16	7078	Female	toi	221230-121748_toi_b9a_elicit_19.wav.wav
mpoonya awo bakabopa imbongolo zyabo amaila bainka pele kucile umwi wabo wakajula inkomo yakwe 	16	10867	Female	toi	221230-203112_toi_b9a_elicit_41.wav.wav
lino labani kali abana basimbi bobile izina lyamupati kali leya izina lyamwanike kali rakele 	16	9052	Female	toi	221229-142606_toi_b9a_elicit_24.wav.wav
mukwasyi utamba kana kasimbi kafwulida ma nkendulu akkekke lyakwe lya buzuba bwakazyalwa 	16	10277	Female	toi	221213-093545_toi_b9a_elicit_24.wav.wav
nkabela enosi naakamana kupona myaka iili makumi aali musanu aane wakazyala kenani 	16	8802	Female	toi	221228-195818_toi_b9a_elicit_24.wav.wav
nyampuka bweza mulombe umujate kujanza nkaambo njoocita kuti abe musyobo mupati 	16	9120	Female	toi	220929-204510_toi_97d_elicit_23.wav.wav
na cisi cabisya cilijisi beendelezi banji pele mumaanza aabantu basongo abasiluzibo cilakalilila 	16	9664	Female	toi	221214-095919_toi_b9a_elicit_33.wav.wav
mwana mulombe wamusanu aumwi mpawo leya wakati leza wandaabila caabilo cibotu 	16	7781	Female	toi	221229-141356_toi_b9a_elicit_29.wav.wav
mukaintu uukwetwe sicimwensyi uusamide sikipa ilamfwu maboko isubila ulalipenta penta kumeso acimbonimboni 	16	11026	Female	toi	221207-143547_toi_b9a_elicit_21.wav.wav
mwaalumi ulasotooka kuzwa mumabwe kunjila mulwizyi kakuli bamwi balangilizya 	16	6965	Female	toi	221212-124432_toi_b9a_elicit_7.wav.wav
imbono ziyandika zilakala mung anda yamusongo pele muntu mufubafuba ulazimwayaula 	16	7237	Female	toi	221214-084847_toi_b9a_elicit_24.wav.wav
kasankwa kanini kasamide winifomu wabasibbola kalakwenda kuswangana a sibbola ngobazundana limwi 	16	9415	Female	toi	221207-173408_toi_b9a_elicit_10.wav.wav
muntu ulatembaulwa mbubonya mbuli busongo bwakwe pele bapilingene myoyo balasampaulwa 	16	11910	Female	toi	221213-151941_toi_b9a_elicit_3.wav.wav
mwaalumi uusamide sikipa iituba abulukwe bufwaafwi ulibambila kufwusa bbola 	16	6261	Female	toi	221213-100518_toi_b9a_elicit_1.wav.wav
aikudwaya uuzwa mumeenda alimwi walikweela amabwe 	16	5150	Female	toi	221212-120347_toi_b9a_elicit_24.wav.wav
bakaambila mwami kuti tiibakaa kucijana kwa haanangama 	16	4378	Female	toi	221228-144729_toi_b9a_elicit_12.wav.wav
teeyakajana mpiikonzya kukalila amyeendo yayo aboobo yakapiluka kulinguwe mubwaato 	16	9801	Female	toi	220904-185526_toi_0ae_elicit_0.wav.wav
basikwebelezya batamba nkamu yabantu bakkede mutupange twa n ganda 	16	5490	Female	toi	221212-092637_toi_b9a_elicit_18.wav.wav
bumwi buzuba cifumofumo jumbabula wakati 	16	3607	Female	toi	221204-154324_toi_ee8_elicit_13.wav.wav
mukuwa wakati ncibotu kamuya pesi mukaboole mbubwena mbomwaa mba munsondo 	16	7191	Female	toi	221203-160114_toi_ee8_elicit_27.wav.wav
cidada cipati ciyuunya mababa mbuli mbocizwa mumeenda 	16	5422	Female	toi	221212-125046_toi_b9a_elicit_41.wav.wav
bamakaintu botatwe balinwi a mushenga a mizinzimwa yabo kiboneka kulampa musyule lyabo 	16	9188	Female	toi	221210-160137_toi_b9a_elicit_15.wav.wav
basimbi bali bone balikked kababamba njili zipentedwe 	16	4197	Female	toi	221210-143625_toi_b9a_elicit_14.wav.wav
mwaalumi uuli mubwato mumeenda ulanga kulubazu kwa kkamela 	16	5694	Female	toi	221212-145037_toi_b9a_elicit_11.wav.wav
pele imbono zyabasizibi zilayobwedwa baluleme bulilu bunji mobuli munyika yabacete 	16	10164	Female	toi	221213-153046_toi_b9a_elicit_46.wav.wav
mwaalumi uutonka pulemu yamwana kunkomwe mukaintu uula mwana musankwa kumpela 	16	8258	Female	toi	221212-132756_toi_b9a_elicit_11.wav.wav
badaala bali mucitisyini cacitima ceendele kunsi basamide cisani cileemu kumwi balabala a muteende 	16	9415	Female	toi	221212-091650_toi_b9a_elicit_1.wav.wav
bakati koswiilila mwami ncobeni twakeza mulweendo lutaanzi kuzoosunza zilyo 	16	8643	Female	toi	221230-204223_toi_b9a_elicit_31.wav.wav
wakaa kukkala acuuno ciseyamwa akutalika kuyeeya haadunka 	16	7486	Female	toi	221228-130305_toi_b9a_elicit_9.wav.wav
mwaalumi uusamide sikipa yakulikwabilizya yamubala wafwuleenke ulifwugeme munjanji kumwi kabamba citima 	16	12750	Female	toi	221205-133657_toi_b9a_elicit_48.wav.wav
bantu bobilo basamide nzyeete zyamubala uusubila subila kababeleka mun ganda kabali mucintu cibanyamude mujulu cakubambya zintu camubala wacikambwe 	16	13952	Female	toi	221212-131327_toi_b9a_elicit_6.wav.wav
nkaambo kakuti abrahamu wakaswiilila ijwi lyangu akubamba imbeta zyangu milazyo yangu indayo zyangu amulao wangu 	16	9369	Female	toi	221230-114451_toi_b9a_elicit_10.wav.wav
mukaintu nakalindu usamide cisani cisalala a myengo ituba ujusi mwana wakwe usamide zisani zikozyana a zyakwe kali kumwetula kuti a fotolwe 	16	12364	Female	toi	221210-180127_toi_b9a_elicit_0.wav.wav
makakata alalesya kukazyanya alaandaanya basinguzu 	16	6148	Female	toi	221214-081355_toi_b9a_elicit_43.wav.wav
mukaintu uusamide cisani camubala uutuba awa citambwe ulimvwi afwaafwi acikkonce 	16	7781	Female	toi	221212-091650_toi_b9a_elicit_19.wav.wav
ncibotu kubombya moyo akati kabacete kwiinda kwaabanya zisaalo abalisumpula 	16	6443	Female	toi	221214-080256_toi_b9a_elicit_33.wav.wav
ino kuti naa kacili ncamasimpe kuti baacisyanyina bakaliluleme nibakalikumwaambila kuti wakali cikopo kapati cakuti takozyi akwiiya 	16	13022	Female	toi	221214-101722_toi_b9a_elicit_0.wav.wav
bapati balatalika kubika matuvu aamusamu wiitwa kuti kamaumba munsuwa zyabo 	16	7804	Female	toi	220828-202103_toi_707_elicit_38.wav.wav
ino cakamukatazya obu mbwaakali kufwidilila biya kuli 	16	5104	Female	toi	221228-130305_toi_b9a_elicit_33.wav.wav
baama baama ndali kujika mukonde 	16	3788	Female	toi	220907-085934_toi_707_elicit_43.wav.wav
nkuko nciceeco oyo munzi ncoambilwa kuti ngu zoari lino izuba nilyakamana kupata loti wakanjila mu zoari 	16	13136	Female	toi	221214-103945_toi_b9a_elicit_14.wav.wav
ibbiza lisiya siya linunsya nunsya nsingo yamukaintu mbuli masusu aakwe mbwaaululuka 	16	7940	Female	toi	221207-145254_toi_b9a_elicit_6.wav.wav
mukaintu uboneka mbulikuti usamununa na usama bbusu kumbele kwa cikwankwani 	16	7963	Female	toi	221213-085747_toi_b9a_elicit_5.wav.wav
bukali bwamufubafuba bulaboneka ndilyonya pele musongo ulasisa insoni zyakwe 	16	7623	Female	toi	221213-151941_toi_b9a_elicit_11.wav.wav
eezi zifwanikiso zyakalikutondezya caano camwana musankwa wakaba simweenzya ndeke 	16	8349	Female	toi	220906-213431_toi_707_elicit_39.wav.wav
basimubweza twaambo abalo bakayimina amulyango kumubweza zifwanikiso 	16	7305	Female	toi	221228-162240_toi_b9a_elicit_30.wav.wav
pal nyama yananga itontola siko nakarmila zeeze 	16	5626	Female	toi	221214-101722_toi_b9a_elicit_14.wav.wav
bamane buyo kulibanda baiombwana aba kwakalunda biyo kasuko kunsi amatende kuya kooko nkobakali kuyooswaya 	16	8916	Female	toi	220906-213431_toi_707_elicit_3.wav.wav
ziendelezye isikati amasiku akwaanzaanya mumuni amudima nkabela leza wakabona kuti ncintu cibotu 	16	9959	Female	toi	221228-192906_toi_b9a_elicit_3.wav.wav
pele twakaamwaambila kuti ne tuli bantu baluleme tatuli basimutambatamba pe 	16	8326	Female	toi	221230-203112_toi_b9a_elicit_47.wav.wav
ankwakkala sena akwalo ulikuzyi wakabuzya lwando 	16	7963	Female	toi	221228-151724_toi_b9a_elicit_27.wav.wav
bantu bone basobana bbola munsi munsi amulonga kakuli makumbi manji kujulu 	16	6125	Female	toi	221213-094854_toi_b9a_elicit_13.wav.wav
musankwa mukubusi usobanya cisobanyo camavwili abbwe azitantilo zya n ganda 	16	6579	Female	toi	221213-112404_toi_b9a_elicit_14.wav.wav
pele oyo uusula luzuminano ulakala kabotu mwanakazi siluzyalo ulalijanina bulemu 	16	10799	Female	toi	221213-134611_toi_b9a_elicit_30.wav.wav
uululeme takooyoosunzululwa lyoonse pele basizibi tabakooyookala munyika 	16	10821	Female	toi	221213-134611_toi_b9a_elicit_13.wav.wav
bakatalika kumyontana milaka kwaciindi cilamfwu kumwi kabakumbetene 	16	5422	Female	toi	221228-181007_toi_b9a_elicit_26.wav.wav
pesi cintu cipati ncoclede kuzyiba nkuti iwe uli mwanaangu mebo ndime uso 	16	7260	Female	toi	221228-095833_toi_b9a_elicit_13.wav.wav
aawa ndamvwa kuti musilisi nguhaatwaakwe aboobo utakamunyonganyi 	16	9596	Female	toi	221228-155549_toi_b9a_elicit_4.wav.wav
musankwa ulisenteme kubala makani aacisamu mupaaka mpoona musimbi uliimvwi munsi munsi kumulindilizya 	16	11071	Female	toi	221205-145546_toi_b9a_elicit_5.wav.wav
abalo bakulana bakwe boonse wakabamyonta akulila alimbabo amane obo bakulana bakwe bakaambaula awe 	16	11162	Female	toi	221230-160247_toi_b9a_elicit_6.wav.wav
boonse bamakaintu mbaakakwatilila banabakwe bakali lomene 	16	6216	Female	toi	221228-095833_toi_b9a_elicit_41.wav.wav
mwalumi usamide nsuti yamusyobo wa mungungawaji alimwi a sikkaka alimwi a buluke bwa sikkaka ujisi bbanjo mumanza akwe alimwi a kasibyo kumulomo 	16	14565	Female	toi	221207-213049_toi_b9a_elicit_4.wav.wav
banabukwetene batonta chuno cha mawilo kwinda a bilichi lya zisamu mponya babwa batandanya 	16	8825	Female	toi	221210-142024_toi_b9a_elicit_34.wav.wav
mwana musimbi ula susu bbotu lilamfu ulakulanga matu musokwe 	16	6239	Female	toi	221210-160825_toi_b9a_elicit_6.wav.wav
teecakalampa ciindi zyintu zyakatalika kulibonya 	16	3970	Female	toi	221205-195949_toi_ee8_elicit_45.wav.wav
lino nibwakaca mupati wakaambila mwanike wakwe kuti bona jilo ndakalede ataata 	16	9483	Female	toi	220929-202615_toi_97d_elicit_2.wav.wav
mubuzuba obo izaka naakalesegwa lino sara wakabona mwana wa hagare mu egepita 	16	9823	Female	toi	220929-204510_toi_97d_elicit_6.wav.wav
naakamana kuumputwa bbodela lyabukoko mumutwe kalinda wakaa kusyonka mulomo ansi ndwajilo 	16	9165	Female	toi	221228-180049_toi_b9a_elicit_12.wav.wav
kakuli baalumi banjanji basamide mayunifoomu aacikambwe iiisiya basobanya ngoma kunze kwabo 	16	7441	Female	toi	221213-102556_toi_b9a_elicit_8.wav.wav
alimwi amwaalumi uusamide cisoti ciyumu cituba alimwi amabbusu akubelesya mukati mwa tilaki 	16	8122	Female	toi	221213-112914_toi_b9a_elicit_5.wav.wav
mbunga yabantu bali invwi mumulaini a mumbali a bwanda 	16	5331	Female	toi	221210-174855_toi_b9a_elicit_18.wav.wav
ootu twaano mubbaibbele twelede kupegwa anyika yonse kubana bali one point eight mabilyoni nakacikozyeka 	16	8961	Female	toi	221228-191455_toi_b9a_elicit_2.wav.wav
mulombwana unyina munzi uloona kakuli mutwe ubikkide abbwe 	16	5422	Female	toi	221207-165029_toi_b9a_elicit_1.wav.wav
taakalwinzinini amulomo 	16	2109	Female	toi	221205-183240_toi_ee8_elicit_31.wav.wav
